t,G1,G2,G3,G4
11532.0,0.25677718745538247,0.10846669556589991,0.24138585925106493,0.1563559853483187
11544.0,0.25666543383632756,0.107973571437246,0.2410097458516497,0.1572610218277891
11556.0,0.2565437416761213,0.10748812270467985,0.240623259504545,0.15816307160481197
11568.0,0.25641208944863314,0.10701032339835266,0.2402264361038317,0.1590620387807362
11580.0,0.25627045601900433,0.10654014609565662,0.23981931203140994,0.1599578276603002
11592.0,0.25611882064077846,0.10607756194696745,0.2394019241807956,0.16085034278445576
11604.0,0.2559571629620751,0.1056225406955755,0.23897430996048616,0.16173948896217047
11616.0,0.2557854630410468,0.10517505069238582,0.2385365072758427,0.16262517129895895
11628.0,0.25560370136829713,0.1047350589074604,0.23808855449361352,0.16350729522041663
11640.0,0.2554118588918214,0.10430253094179857,0.2376304903970429,0.16438576648984485
11652.0,0.2552099170389436,0.10387743104348894,0.23716235414110945,0.16526049122002115
11664.0,0.2549978577299919,0.10345972213220882,0.23668418521655804,0.16613137588012186
11676.0,0.25477566338009117,0.10304936583488494,0.23619602342839213,0.16699832729958203
11688.0,0.25454331688810394,0.10264632253330214,0.23569790889027029,0.16786125267114757
11700.0,0.25430080161481444,0.10225055142193935,0.23518988203194763,0.16872005955545724
11712.0,0.2540481013551972,0.10186201057187147,0.2346719836136385,0.16957465588917628
11724.0,0.2537852003113724,0.10148065699478943,0.23414425473973796,0.17042494999804744
11736.0,0.2535120830731854,0.10110644670054585,0.23360673686501177,0.1712708506153457
11748.0,0.2532287346121476,0.1007393347423796,0.23305947178886316,0.17211226690527479
11760.0,0.252935140292,0.10037927524605433,0.23250250163687386,0.17294910848999123
11772.0,0.2526312858959513,0.10002622142218577,0.23193586883249984,0.1737812854783289
11784.0,0.25231715766742724,0.09968012556441132,0.23135961606461197,0.17460870849402238
11796.0,0.2519927423586363,0.09934093903903608,0.23077378625780073,0.17543128870132843
11808.0,0.2516580272799502,0.09900861227369662,0.2301784225517508,0.176248937826391
11820.0,0.2513130003432314,0.09868309475294945,0.22957356829375297,0.17706156817339547
11832.0,0.2509576500937159,0.09836433502738756,0.22895926704518493,0.17786909263538406
11844.0,0.2505919657274621,0.09805228074015153,0.22833556259941187,0.17867142470040714
11856.0,0.2502159370941206,0.09774687867110275,0.2277024990058767,0.17946847845433156
11868.0,0.24982955468724113,0.09744807479523299,0.2270601205938081,0.18026016858201713
11880.0,0.24943280962602093,0.09715581434890208,0.2264084719892324,0.1810464103686584
11892.0,0.2490256936330482,0.0968700418958749,0.22574759812070086,0.1818271197028814
11904.0,0.24860819901223738,0.0965907013852194,0.22507754421184734,0.18260221308274455
11916.0,0.24818031863005788,0.09631773619490006,0.22439835576188097,0.18337160762521829
11928.0,0.24774204590175605,0.09605108915794947,0.22371007851768304,0.18413522107911928
11940.0,0.24729337478301247,0.09579070257173845,0.22301275844276036,0.18489297184095788
11952.0,0.24683429976669746,0.09553651819428605,0.22230644168862104,0.1856447789727967
11964.0,0.24636481588422582,0.095288477234007,0.22159117457321928,0.18639056222105066
11976.0,0.24588491871136808,0.09504652034027734,0.2208670035692776,0.18713024203517678
11988.0,0.24539460437896163,0.09481058760153573,0.22013397530303058,0.18786373958536604
12000.0,0.2448938695894055,0.09458061855554187,0.21939213656178597,0.18859097677859304
12012.0,0.24438271163977537,0.09435655221340573,0.21864153430712563,0.18931187627263624
12024.0,0.24386112845167973,0.09413832709579953,0.21788221568985347,0.19002636148789623
12036.0,0.24332911860664688,0.09392588127709821,0.2171142280630076,0.1907343566169836
12048.0,0.24278668138417284,0.0937191524316439,0.21633761899024795,0.19143578663212094
12060.0,0.24223381679803693,0.09351807787618824,0.21555243624842013,0.192130577290433
12072.0,0.24167052562561564,0.09332259460379236,0.21475872782471236,0.1928186551372272
12084.0,0.24109680942510683,0.09313263930669193,0.2139565419102149,0.19349994750743435
12096.0,0.24051267053699465,0.09294814838828572,0.21314592689257494,0.19417438252551486
12108.0,0.23991811206860827,0.09276905796683027,0.2123269313506569,0.19484188910433534
12120.0,0.23931313786381203,0.0925953038750578,0.21149960405364268,0.19550239694375385
12132.0,0.23869775246304303,0.09242682166043872,0.21066399396594773,0.19615583652986016
12144.0,0.2380719610613431,0.09226354659013403,0.2098201502579028,0.19680213913592778
12156.0,0.2374357694730784,0.09210541366306801,0.2089681223206496,0.19744123682608195
12168.0,0.23678918411134373,0.09195235762946007,0.20810795978243318,0.19807306246243092
12180.0,0.23613221198762818,0.0918043130161361,0.20723971252274237,0.1986975497159484
12192.0,0.23546486073359907,0.09166121415450311,0.20636343068075572,0.19931463308078165
12204.0,0.23478713864258544,0.09152299520754331,0.20547916465537783,0.19992424789098873
12216.0,0.2340990547244203,0.09138959019265133,0.20458696509571192,0.20052633033810632
12228.0,0.23340061876459475,0.09126093299841825,0.20368688288284867,0.2011208174875458
12240.0,0.23269184137780433,0.09113695739518055,0.20277896910595616,0.2017076472917238
12252.0,0.23197273404714944,0.09101759704081906,0.20186327503735346,0.20228675859811193
12264.0,0.2312433091432503,0.09090278548446686,0.20093985211209184,0.20285809115103165
12276.0,0.23050357992170784,0.09079245617116066,0.2000087519172452,0.20342158558694332
12288.0,0.22975356050177292,0.09068654244997174,0.19907002619455974,0.20397718342403473
12300.0,0.22899326583280927,0.09058497758693158,0.1981237268575569,0.20452482704791455
12312.0,0.22822271165734181,0.09048769478247545,0.19716990602113021,0.2050644596959665
12324.0,0.2274419144797177,0.09039462719160184,0.19620861603881187,0.2055960254432558
12336.0,0.22665089154766288,0.0903057079439095,0.1952399095409311,0.20611946919270763
12348.0,0.22584966085073704,0.0902208701604095,0.1942638394664091,0.20663473667159274
12360.0,0.225038241135654,0.09014004696459751,0.19328045908217947,0.207141774435257
12372.0,0.2242166519345801,0.09006317148656612,0.19228982198701575,0.20764052987769888
12384.0,0.22338491359972218,0.08999017686060282,0.19129198210029869,0.20813095124727332
12396.0,0.22254304733637179,0.08992099621833011,0.1902869936400687,0.20861298766472974
12408.0,0.22169107522729278,0.08985556268057995,0.18927491109759972,0.20908658914019265
12420.0,0.2208290202436915,0.0897938093515623,0.18825578921687824,0.20955170658569755
12432.0,0.21995690624138983,0.08973566931838614,0.18722968298635095,0.21000829182053002
12444.0,0.21907475794441106,0.08968107565774212,0.18619664764724123,0.21045629756778492
12456.0,0.21818260092114258,0.08962996144986587,0.18515673871831076,0.2108956774420683
12468.0,0.21728046155989333,0.08958225979818657,0.1841100120322589,0.2113263859298356
12480.0,0.21636836705068055,0.0895379038517432,0.1830565237752597,0.21174837836520444
12492.0,0.21544634537851423,0.08949682682683587,0.1819963305195144,0.21216161090494395
12504.0,0.21451442533072254,0.0894589620246048,0.18092948923973867,0.21256604050655126
12516.0,0.21357263651764952,0.08942424284222188,0.17985605730812937,0.21296162491282664
12528.0,0.21262100940311549,0.08939260277687303,0.17877609246777862,0.21334832264523335
12540.0,0.21165957533901764,0.08936397542332931,0.1776896527903982,0.21372609300677045
12552.0,0.21068836659777415,0.08933829446725047,0.17659679662903727,0.2140948960933802
12564.0,0.20970741639705648,0.08931549367712256,0.17549758257885478,0.2144546928113662
12576.0,0.20871675891315858,0.08929550689774385,0.1743920694581362,0.21480544489719583
12588.0,0.20771642928191042,0.08927826804747561,0.17328031631761795,0.21514711493560293
12600.0,0.20670646358863165,0.08926371112028124,0.17216238247965931,0.21547966637217328
12612.0,0.20568689885065308,0.08925177019221718,0.17103832760141188,0.21580306351753398
12624.0,0.20465777299699536,0.08924237943087275,0.16990821174973098,0.21611727154169913
12636.0,0.20361912484973474,0.08923547310557542,0.16877209547184466,0.21642225645878446
12648.0,0.20257099411053034,0.08923098559614008,0.16763003984583816,0.2167179851038875
12660.0,0.20151342135408662,0.08922885139852459,0.16648210649900289,0.21700442510515683
12672.0,0.20044644802845127,0.08922900512677626,0.16532835758922282,0.2172815448547339
12684.0,0.19937011646046984,0.08923138151181972,0.16416885575318363,0.21754931348224754
12696.0,0.1982844698637825,0.08923591539861925,0.16300366403321118,0.2178077008339008
12708.0,0.1971895523466073,0.08924254174377867,0.16183284579998075,0.2180566774590602
12720.0,0.1960854089171437,0.08925119561557587,0.16065646468977812,0.2182962146048648
12732.0,0.19497208548550898,0.08926181219778222,0.159474584571993,0.21852628421798462
12744.0,0.19384962886234264,0.08927432679756525,0.15828726955573152,0.21874685895152354
12756.0,0.19271808675524266,0.08928867485659175,0.15709458403544121,0.21895791217436844
12768.0,0.19157750776477586,0.08930479196345162,0.15589659276640724,0.2191594179801228
12780.0,0.19042794138183378,0.08932261386497313,0.15469336095408023,0.21935135119311466
12792.0,0.1892694379876417,0.08934207647404496,0.15348495433809914,0.21953368736971868
12804.0,0.18810204885696247,0.08936311587219514,0.15227143925330164,0.21970640279420195
12816.0,0.18692582616421685,0.08938566830625087,0.15105288265558287,0.21986947446928326
12828.0,0.185740822991607,0.08940967017965736,0.1498293521087716,0.22002288010239948
12840.0,0.184547093338028,0.08943505804017238,0.1486009157376897,0.2201665980891705
12852.0,0.18334469212761723,0.0894617685664153,0.14736764216005865,0.22030060749569022
12864.0,0.1821336752171325,0.08948973855597485,0.1461296004141481,0.22042488804108196
12876.0,0.18091409940179662,0.08951890491744241,0.14488685989909916,0.22053942008133762
12888.0,0.1796860224196078,0.08954920466794489,0.14363949034084292,0.22064418459495325
12900.0,0.17844950295425027,0.08958057493671066,0.1423875617896077,0.22073916317041903
12912.0,0.17720460063659899,0.08961295297416165,0.1411311446469924,0.22082433799532736
12924.0,0.17595137604446429,0.08964627616520703,0.13987030971350817,0.22089969184678043
12936.0,0.17468989069982876,0.08968048204496523,0.13860512824307555,0.22096520808289002
12948.0,0.17342020706259006,0.08971550831509444,0.13733567199018168,0.2210208706353918
12960.0,0.1721423885199172,0.0897512928591989,0.136062013238278,0.22106666400363273
12972.0,0.17085649937083777,0.08978777375625181,0.13478422480361338,0.2211025732503141
12984.0,0.16956260480655339,0.0898248892914649,0.13350238001548237,0.2211285839993029
12996.0,0.16826077088804958,0.08986257796440061,0.13221655268001578,0.2211446824355288
13008.0,0.16695106452355207,0.08990077849429337,0.13092681703859224,0.2211508553065056
13020.0,0.16563355344898448,0.08993942982254317,0.12963324773277546,0.22114708992446008
13032.0,0.16430830621456782,0.08997847111226151,0.12833591978531075,0.22113337416756207
13044.0,0.1629753921799662,0.09001784174472154,0.12703490860190533,0.22110969647848489
13056.0,0.1616348815190017,0.09005748131271323,0.12573028999263666,0.22107604585860138
13068.0,0.16028684523318548,0.09009732961119121,0.1244221402064702,0.2210324118565946
13080.0,0.15893135517151508,0.09013732662619538,0.12311053596891706,0.22097878455109662
13092.0,0.157568484052585,0.09017741252369604,0.12179555451215897,0.22091515452803892
13104.0,0.15619830548439675,0.09021752764056987,0.12047727358910251,0.22084151285450795
13116.0,0.15482089397753304,0.09025761248014172,0.11915577146714094,0.22075785105181742
13128.0,0.15343632494856027,0.09029760771447,0.1178311269026981,0.22066416107101927
13140.0,0.1520446747124116,0.09033745419475395,0.11650341910249402,0.22056043527402674
13152.0,0.150646020464678,0.09037709296998418,0.11517272768065584,0.22044666642286026
13164.0,0.14924044025671687,0.09041646531245903,0.11383913262153203,0.22032284767832486
13176.0,0.14782801296783413,0.09045551274736141,0.1125027142562414,0.2201889726078687
13188.0,0.14640881827920663,0.09049417708256839,0.11116355325715746,0.22004503520073218
13200.0,0.14498293665359885,0.09053240043452578,0.10982173064974016,0.219891029887083
13212.0,0.14355044932344593,0.09057012524650518,0.10847732783663903,0.21972695155693198
13224.0,0.1421114382878745,0.09060729429683533,0.1071304266259388,0.2195527955744384
13236.0,0.14066598631718158,0.09064385069654052,0.10578110925453338,0.21936855778381914
13248.0,0.13921417696166344,0.09067973787786261,0.10442945839905327,0.21917423450439733
13260.0,0.13775609456084079,0.09071489957695746,0.1030755571701006,0.21896982251415195
13272.0,0.13629182424923542,0.09074927981524414,0.10171948908987141,0.21875531902313688
13284.0,0.1348214519558544,0.09078282288417293,0.10036133805745151,0.21853072163996398
13296.0,0.13334506439616167,0.09081547333748827,0.09900118830911038,0.21829602833584497
13308.0,0.1318627490571556,0.09084717599353381,0.09763912438205688,0.21805123741121035
13320.0,0.1303745941777814,0.0908778759481062,0.09627523108911831,0.21779634746955812
13332.0,0.12888068872791836,0.09090751859625618,0.09490959350894614,0.21753135740198457
13344.0,0.12738112238938173,0.090936049659719,0.09354229699236703,0.21725626638402723
13356.0,0.12587598554176355,0.0909634152156982,0.09217342718136866,0.21697107388433484
13368.0,0.1243653692546887,0.09098956172272014,0.09080307003393588,0.21667577968266155
13380.0,0.12284936528651734,0.09101443604019702,0.08943131184631199,0.21637038389313162
13392.0,0.12132806608805617,0.09103798543994487,0.0880582392646379,0.21605488698791983
13404.0,0.11980156480879033,0.09106015760981735,0.08668393928023202,0.2157292898165813
13416.0,0.11826995530272212,0.0910809006513879,0.08530849920648428,0.21539359361721316
13428.0,0.11673333213114984,0.09110016307484735,0.08393200663960072,0.2150478000172462
13440.0,0.11519179056051432,0.09111789379472247,0.08255454940927945,0.21469191102363266
13452.0,0.1136454265545423,0.09113404212960215,0.08117621552794076,0.21432592900413935
13464.0,0.11209433676103063,0.09114855780792515,0.07979709314777579,0.21394985666300534
13476.0,0.11053861849448474,0.09116139098034169,0.07841727053342865,0.21356369701510652
13488.0,0.10897836971628515,0.09117249223759792,0.07703683605485703,0.2131674533628358
13500.0,0.1074136890140744,0.0911818126316825,0.07565587820049434,0.21276112927918134
13512.0,0.10584467558172264,0.09118930369738583,0.07427448560620102,0.21234472859914075
13524.0,0.10427142920071894,0.09119491747155889,0.07289274709166013,0.211918255419936
13536.0,0.10269405022333991,0.09119860650813891,0.0715107516937143,0.21148171410883967
13548.0,0.10111263955761905,0.0912003238882002,0.07012858868620807,0.21103510931611638
13560.0,0.09952729865404214,0.0912000232255659,0.06874634757827651,0.21057844598986805
13572.0,0.09793812949398575,0.09119765866955808,0.06736411808729866,0.21011172938956155
13584.0,0.09634523458007363,0.09119318490702402,0.06598199008806625,0.20963496509567478
13596.0,0.09474871692869552,0.09118655716575408,0.06460005354498759,0.20914815901404177
13608.0,0.09314868006478798,0.09117773122085232,0.06321839843818634,0.20865131737483714
13620.0,0.0915452280185731,0.09116666340472755,0.06183711469621299,0.20814444672740406
13632.0,0.08993846532335736,0.09115331062040401,0.060456292147235254,0.20762755393301877
13644.0,0.08832849701287794,0.09113763035707573,0.05907602049706729,0.20710064615801652
13656.0,0.086715428616274,0.0911195807064413,0.05769638933688109,0.2065637308694266
13668.0,0.08509936614876953,0.09109912037842618,0.056317488177052864,0.20601681583446393
13680.0,0.08348041609670405,0.09107620871536229,0.05493940649772306,0.2054599091241153
13692.0,0.08185868539661802,0.09105080570436831,0.05356223380263322,0.20489301911991378
13704.0,0.08023428140950245,0.09102287198832536,0.0521860596616303,0.2043161545221048
13716.0,0.07860731189273579,0.0909923688762511,0.050810973729277904,0.2037293243569922
13728.0,0.07697788497326893,0.09095925835390845,0.04943706573193356,0.2031325379814271
13740.0,0.0753461091259355,0.0909235030951324,0.04806442542241996,0.2025258050831342
13752.0,0.07371209316015273,0.09088506647374564,0.04669314250853926,0.20190913567669447
13764.0,0.07207594621675088,0.09084391257527663,0.045323306567527685,0.20128254009625296
13776.0,0.07043777777448143,0.09080000620724872,0.043955006961740435,0.20064602898708772
13788.0,0.0687976976633653,0.09075331290677612,0.042588332770599195,0.19999961329878582
13800.0,0.06715581608002152,0.09070379894467687,0.041223372750123735,0.19934330428274333
13812.0,0.06551224359900708,0.09065143132622856,0.03986021532502414,0.19867711349600375
13824.0,0.06386709117437454,0.0905961777898372,0.0384989486108115,0.19800105281219396
13836.0,0.062220470127214204,0.09053800680594683,0.0371396604564604,0.1973151344387675
13848.0,0.06057249211765711,0.09047688757914975,0.03578243849347402,0.19661937093826667
13860.0,0.058923269103143563,0.09041279005639849,0.03442737017589036,0.19591377525021877
13872.0,0.057272913287977595,0.09034568494336351,0.0330745427981446,0.19519836070987073
13884.0,0.05562153707152994,0.090275543729418,0.03172404348319196,0.19447314106038457
13896.0,0.053969253003304365,0.09020233871975908,0.030375959140560543,0.19373813045632518
13908.0,0.05231617375213621,0.09012604307123336,0.02903037640126599,0.1929933434580573
13920.0,0.05066241209413751,0.09004663082700963,0.02768738154200587,0.19223879501867042
13932.0,0.04900808092013397,0.08996407694474567,0.026347060413430164,0.19147450046683828
13944.0,0.047353293259059626,0.08987835731355769,0.02500949838600079,0.19070047549018773
13956.0,0.04569816231002931,0.08978944875689443,0.023674780322370928,0.1899167361240035
13968.0,0.04404280147346919,0.08969732902104237,0.022342990578515295,0.1891232987493215
13980.0,0.04238732437134528,0.08960197675192494,0.021014213028730515,0.1883201801027688
13992.0,0.04073184484835862,0.08950337146547192,0.019688531103884646,0.18750739729820626
14004.0,0.039076476949660925,0.08940149351851681,0.01836602782934486,0.1866849678577822
14016.0,0.037421334875447285,0.08929632408749112,0.01704678584953949,0.18585290974792604
14028.0,0.03576653291769138,0.0891878451609676,0.0157308874299087,0.1850112414145645
14040.0,0.034112185388238556,0.08907603954953304,0.014418414433028397,0.18415998181173643
14052.0,0.03245840654958539,0.08896089091303036,0.013109448272363673,0.1832991504188921
14064.0,0.030805310559455425,0.08884238380159812,0.011804069852694186,0.18242876724431278
14076.0,0.029153011437737967,0.08872050370392069,0.01050235950934312,0.18154885281486952
14088.0,0.02750162306000209,0.08859523709435237,0.009204396958194187,0.18065942815519603
14100.0,0.025851259176538664,0.08846657147050983,0.007910261265214654,0.179760514761685
14112.0,0.02420203345082532,0.08833449537460754,0.006620030838742565,0.17885213457801663
14124.0,0.022554059507511076,0.08819899839493191,0.005333783441622069,0.1779343099788854
14136.0,0.020907450978260092,0.08806007114779113,0.004051596215020997,0.1770070637671623
14148.0,0.019262321534413138,0.08791770524422622,0.0027735457028028026,0.17607041918716895
14160.0,0.017618784898242618,0.08777189324890051,0.0014997078653922512,0.17512439995354379
14172.0,0.015976954828949973,0.08762262864023418,0.00023015807510383618,0.17416903029199385
14184.0,0.014336945084526353,0.0874699057806556,-0.0010350289099473843,0.1732043349857144
14196.0,0.012698869365115262,0.08731371990382798,-0.002295778990342325,0.1722303394199619
14208.0,0.011062841246663013,0.08715406712227815,-0.0035520187801767536,0.17124706961748512
14220.0,0.009428974114834827,0.08699094445470505,-0.004803675661175896,0.17025455225924344
14232.0,0.007797381108275039,0.0868243498682242,-0.00605067782501968,0.16925281468774667
14244.0,0.0061681750776206076,0.086654282327727,-0.007292954295611711,0.16824188489385467
14256.0,0.0045414685629255325,0.08648074184302003,-0.008530434927979547,0.1672217914912614
14268.0,0.002917373788202133,0.08630372950474988,-0.00976305038631391,0.16619256368545035
14280.0,0.0012960026685030265,0.08612324750222775,-0.010990732108869396,0.16515423124510004
14292.0,-0.00032253317698249947,0.08593929911970101,-0.012213412270769712,0.16410682448347547
14304.0,-0.0019381224126440728,0.08575188871167573,-0.013431023756389653,0.16305037425533545
14316.0,-0.00355065398053227,0.08556102166176499,-0.014643500150805686,0.16198491197172318
14328.0,-0.005160017103949441,0.08536670433247134,-0.01585077575538399,0.16091046963133968
14340.0,-0.006766101300802733,0.08516894401476376,-0.01705278562699672,0.1598270798637908
14352.0,-0.00836879640433309,0.08496774888604458,-0.018249465634953742,0.15873477597756977
14364.0,-0.00996799258705984,0.08476312798323213,-0.01944075252574818,0.15763359200469804
14376.0,-0.011563580383238431,0.0845550911946265,-0.02062658398400547,0.15652356273470464
14388.0,-0.013155450705867664,0.08434364927061307,-0.02180689867890396,0.15540472373291658
14400.0,-0.014743494856038871,0.08412881384979867,-0.022981636288510025,0.15427711134137506
14412.0,-0.016327604524701105,0.08391059749451464,-0.0241507374991578,0.15314076266437204
14424.0,-0.017907671789132957,0.08368901372821706,-0.02531414398213154,0.15199571554383293
14436.0,-0.019483589108020612,0.0834640770673602,-0.026471798354378163,0.15084200853186192
14448.0,-0.021055249319674275,0.08323580304172143,-0.02762364413289954,0.14967968086827177
14460.0,-0.02262254564745299,0.08300420819957054,-0.028769625693341867,0.14850877246973537
14472.0,-0.02418537171505533,0.08276931009699147,-0.02990968824206134,0.14732932393458512
14484.0,-0.025743621572326448,0.08253112727350738,-0.031043777807969335,0.14614137656382045
14496.0,-0.02729718973010209,0.08228967921841168,-0.03217184125642389,0.14494497239532167
14508.0,-0.02884597120082558,0.08204498633349383,-0.03329382632315883,0.14374015424538827
14520.0,-0.03038986154059347,0.08179706989800074,-0.03440968166252884,0.14252696575015006
14532.0,-0.03192875688808618,0.0815459520407433,-0.03551935690183679,0.14130545139947862
14544.0,-0.033462553996492284,0.08129165572248812,-0.03662280269258438,0.14007565655773113
14556.0,-0.0349911502558321,0.08103420472954607,-0.037719970750240195,0.13883762746860454
14568.0,-0.036514443704709014,0.08077362367721624,-0.038810813876362836,0.1375914112449086
14580.0,-0.03803233303212255,0.08050993801987368,-0.03989528596022917,0.13633705584739375
14592.0,-0.03954471757127709,0.08024317406331477,-0.04097334196091348,0.1350746100591553
14604.0,-0.041051497288141545,0.07997335897466236,-0.04204493787438619,0.1338041234630463
14616.0,-0.04255257276781774,0.0797005207856919,-0.043110030693009636,0.13252564642876966
14628.0,-0.04404784520163828,0.07942468838672688,-0.044168578366280443,0.13123923011405814
14640.0,-0.04553721637748787,0.079145891510006,-0.045220539771485185,0.12994492648109912
14652.0,-0.047020588675290735,0.07886416070332289,-0.0462658747010552,0.1286427883258547
14664.0,-0.048497865069056484,0.07857952729644753,-0.04730454387010085,0.1273328693149573
14676.0,-0.04996894913638227,0.07829202336407247,-0.048336508943443816,0.12601522402309992
14688.0,-0.05143374507585066,0.07800168168958821,-0.049361732577239775,0.12468990796369135
14700.0,-0.052892157732270496,0.07770853573380389,-0.05038017846687061,0.12335697760704725
14712.0,-0.05434409262910503,0.0774126196118365,-0.05139181139096873,0.12201649038320589
14724.0,-0.055789456006680165,0.07711396807995517,-0.052396597241725365,0.12066850466995852
14736.0,-0.05722815486390261,0.07681261653243339,-0.05339450303411544,0.119313079770078
14748.0,-0.05866009700036534,0.07650860100672155,-0.05438549689094243,0.11795027588424432
14760.0,-0.060085191055064865,0.07620195819379587,-0.05536954800581967,0.11658015408722461
14772.0,-0.061503346537714075,0.07589272544960772,-0.0563466265912289,0.11520277631421698
14784.0,-0.0629144738489814,0.07558094080330464,-0.05731670382245697,0.11381820536204165
14796.0,-0.06431848428700525,0.0752666429583614,-0.05827975178957574,0.11242650490654821
14808.0,-0.06571529003917063,0.07494987128386872,-0.059235743468249724,0.11102773953393796
14820.0,-0.06710480416019692,0.07463066579479233,-0.06018465271621526,0.10962197478049521
14832.0,-0.06848694053975457,0.07430906712177335,-0.06112645429658728,0.1082092771731985
14844.0,-0.06986161386472355,0.07398511647269701,-0.062061123922991575,0.10678971426330101
14856.0,-0.0712287395824522,0.07365885558953317,-0.062988638316345,0.10536335464632156
14868.0,-0.0725882338716905,0.07333032670463584,-0.06390897526018284,0.10393026796468212
14880.0,-0.07394001362712137,0.07299957250067189,-0.06482211364152718,0.10249052489285218
14892.0,-0.0752839964616553,0.07266663607764094,-0.06572803346744803,0.10104419710851913
14904.0,-0.07662010072812749,0.07233156092918012,-0.06662671585297858,0.09959135725619622
14916.0,-0.07794824555913195,0.07199439092874221,-0.06751814298259937,0.09813207891117887
14928.0,-0.07926835092091232,0.0716551703245704,-0.06840229805351207,0.0966664365515493
14940.0,-0.08058033767496772,0.07131394374094836,-0.0692791652129081,0.09519450554407519
14952.0,-0.08188412763970344,0.07097075618221546,-0.0701487295024249,0.09371636214677548
14964.0,-0.08317964364428698,0.07062565303565285,-0.07101097682074874,0.09223208352732752
14976.0,-0.08446680956789994,0.07027868006960933,-0.07186589391046162,0.09074174779315901
14988.0,-0.0857455503596524,0.06992988342407896,-0.07271346836900439,0.08924543402672898
15000.0,-0.08701579203723209,0.06957930959220528,-0.07355368867763987,0.0877432223186406
15012.0,-0.08827746166547111,0.06922700539264959,-0.0743865442380749,0.08623519379199335
15024.0,-0.0895304873189581,0.06887301793418635,-0.07521202540498109,0.08472143061355236
15036.0,-0.09077479803516789,0.06851739457505773,-0.07603012350433434,0.08320201599035902
15048.0,-0.09201032376597638,0.0681601828803695,-0.07684083083174031,0.08167703415361598
15060.0,-0.09323699533567179,0.06780143058105116,-0.07764414063052193,0.08014657033432192
15072.0,-0.09445474441262486,0.06744118553762389,-0.07844004705476995,0.07861071073662768
15084.0,-0.09566350349977244,0.06707949571128283,-0.07922854512633686,0.07706954251493864
15096.0,-0.09686320594628157,0.06671640914372269,-0.0800096306959044,0.07552315375944299
15108.0,-0.09805378597959306,0.06635197394587206,-0.08078330041653763,0.07397163349237196
15120.0,-0.09923517875395048,0.06598623829441656,-0.08154955173411328,0.07241507167449579
15132.0,-0.10040732040896097,0.06561925043384996,-0.08230838289387023,0.07085355921881355
15144.0,-0.101570148130101,0.06525105868093478,-0.08305979295755805,0.06928718800670759
15156.0,-0.10272360020264251,0.06488171142799627,-0.08380378182261453,0.06771605090138888
15168.0,-0.10386761605133342,0.06451125714148513,-0.08454035023432796,0.06614024175432788
15180.0,-0.10500213626022561,0.06413974435275016,-0.08526949978414249,0.06455985540229928
15192.0,-0.10612710257001808,0.06376722163892899,-0.08599123289147642,0.06297498765516193
15204.0,-0.1072424578537283,0.06339373759319646,-0.08670555277140872,0.06138573527691249
15216.0,-0.10834814607488208,0.06301934078515226,-0.08741246339488898,0.05979219596428333
15228.0,-0.10944411223517025,0.06264407971367314,-0.08811196945048157,0.058194468327769235
15240.0,-0.11053030232019043,0.06226800275586492,-0.08880407631636175,0.05659265187930888
15252.0,-0.11160666325217265,0.0618911581165935,-0.0894887900483957,0.054986847029082256
15264.0,-0.11267314285740673,0.06151359378326342,-0.09016611738545484,0.053377155091453105
15276.0,-0.11372968985362585,0.06113535748994822,-0.09083606576795727,0.05176367829759762
15288.0,-0.11477625385926735,0.06075649669367706,-0.09149864336146307,0.05014651981044372
15300.0,-0.1158127854228988,0.060377058563803446,-0.09215385907517777,0.048525783736692245
15312.0,-0.11683923606780033,0.05999708998320628,-0.09280172256604345,0.046901575131136734
15324.0,-0.11785555834430962,0.059616637557970635,-0.0934422442225423,0.04527399999015666
15336.0,-0.11886170588147542,0.05923574763056256,-0.0940754351275078,0.0436431652337464
15348.0,-0.11985763342999296,0.058854466290695386,-0.09470130700474845,0.042009178678161375
15360.0,-0.12084329689019667,0.05847283937830443,-0.09531987215865763,0.04037214900355161
15372.0,-0.12181865332169237,0.058090912474338396,-0.09593114341803019,0.038732185722241304
15384.0,-0.1227836609344735,0.057708730877264434,-0.09653513409447495,0.037089399153264244
15396.0,-0.12373827906446423,0.05732633956590062,-0.09713185796231302,0.03544390040736195
15408.0,-0.12468246813880426,0.05694378315193051,-0.09772132926160075,0.03379580138420365
15420.0,-0.12561618963743826,0.056561105827673805,-0.09830356272028104,0.03214521478066408
15432.0,-0.1265394060575401,0.056178351315908745,-0.09887857358689395,0.03049225410628875
15444.0,-0.12745208088609408,0.055795562828461064,-0.09944637766291194,0.028837033700240797
15456.0,-0.12835417858390008,0.05541278303883657,-0.10000699132415357,0.02717966874351474
15468.0,-0.12924566458184564,0.05503005407160015,-0.10056043152369477,0.025520275261166153
15480.0,-0.1301265052880016,0.05464741750795909,-0.10110671577340752,0.023858970111539743
15492.0,-0.1309966681023869,0.054264914403722206,-0.10164586210646658,0.022195870962471435
15504.0,-0.13185612143538225,0.05388258531314695,-0.10217788902755709,0.020531096257494635
15516.0,-0.13270483472581684,0.05350047031072276,-0.10270281546003954,0.01886476517747222
15528.0,-0.1335427784555659,0.05311860900301965,-0.10322066069946421,0.017196997604225692
15540.0,-0.13436992415879126,0.052737040524399474,-0.10373144438068678,0.015527914092348306
15552.0,-0.13518624442537155,0.052355803513364996,-0.10423518646209579,0.013857635853534965
